LUGAR,MAQ,MES,DIA,CODIGO_HOGAR_SIMPLE,ZONA,MANZANA,NPERSONA,10SEXO,EDAD,10OCUP,AUTO,10SEGUR TELEFERICO,INCIDENTE TELEFERICO,10ESTUDIOS,INGRESOS,VIAJO,cod est,cod tra
EL ALTO,WK092,6,20,5120,245,12219,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK092,6,20,5121,245,11356,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,131
EL ALTO,WK092,6,20,5122,245,11356,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,376
EL ALTO,WK092,6,20,5123,245,11356,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,403
EL ALTO,WK092,6,20,5124,245,11356,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK092,6,20,5125,245,11598,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK092,6,20,5126,245,11598,1,HOMBRE,16 a 34,TRABAJA,SI,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,4
EL ALTO,WK092,6,20,5127,245,11598,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK092,6,20,5128,245,10744,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK092,6,20,5129,245,10744,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,309,
EL ALTO,WK092,6,20,5130,245,10744,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK092,6,20,5131,245,10744,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,337
EL ALTO,WK096,6,20,5132,340,5188,1,MUJER,16 a 34,NADA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,,347
EL ALTO,WK096,6,20,5133,340,5188,1,HOMBRE,16 a 34,NADA,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,210,
EL ALTO,WK096,6,20,5134,340,5340,1,MUJER,16 a 34,NADA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,18,
EL ALTO,WK096,6,20,5135,340,5340,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,555
EL ALTO,WK096,6,20,5136,340,4950,1,HOMBRE,35 a 64,NADA,NS NC,NADA,NADA,SECUNDARIA,NS NC,SÍ,,32
EL ALTO,WK096,6,20,5137,340,4950,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK096,6,20,5138,340,4950,1,HOMBRE,16 a 34,ESTUDIA,NS NC,NADA,NADA,NS NC,NS NC,NO,201,
EL ALTO,WK096,6,20,5139,340,5358,1,HOMBRE,35 a 64,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,,49
EL ALTO,WK096,6,20,5140,340,5358,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK096,6,20,5141,340,5306,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,2,
EL ALTO,WK096,6,20,5142,340,5306,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SECUNDARIA,NS NC,NO,309,
EL ALTO,WK096,6,20,5143,340,5103,1,MUJER,35 a 64,ESTUDIA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,337
EL ALTO,WK096,6,20,5144,340,5103,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,,353
EL ALTO,WK096,6,20,5145,340,5216,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,221
EL ALTO,WK096,6,20,5146,340,5216,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,58
EL ALTO,WK096,6,20,5147,340,4847,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,NS NC,SÍ,,3
EL ALTO,WK096,6,20,5148,340,4847,1,HOMBRE,16 a 34,TRABAJA,SI,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,42
EL ALTO,WK096,6,20,5149,217,4730,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,NS NC,NS NC,SÍ,,
EL ALTO,WK096,6,20,5150,217,4730,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,,201
EL ALTO,WK096,6,20,5151,217,4527,1,HOMBRE,35 a 64,TRABAJA,SI,"SÍ, ME SIENTO SEGURO",ATRACO,UNIVERSITARIOS,NS NC,SÍ,,222
EL ALTO,WK096,6,20,5152,217,4527,1,HOMBRE,16 a 34,TRABAJA,NS NC,NADA,NADA,PRIMARIA,NS NC,SÍ,215,
EL ALTO,WK096,6,20,5153,217,5261,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,4
EL ALTO,WK096,6,20,5154,217,5261,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,39,
EL ALTO,WK096,6,20,5155,217,5261,1,HOMBRE,16 a 34,TRABAJA,SI,NADA,NADA,SECUNDARIA,NS NC,SÍ,,548
EL ALTO,WK096,6,20,5156,217,5381,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,,396
EL ALTO,WK096,6,20,5157,217,5381,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,NS NC,SÍ,2,330
EL ALTO,WK096,6,20,5158,217,5189,1,HOMBRE,16 a 34,OTROS,NS NC,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK300,6,20,5159,201,8007,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK300,6,20,5160,201,8007,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,11,
EL ALTO,WK300,6,20,5161,201,8007,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,11
EL ALTO,WK300,6,20,5162,336,8000,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,11
EL ALTO,WK300,6,20,5163,336,8000,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,17,
EL ALTO,WK300,6,20,5164,336,8000,1,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,4
EL ALTO,WK300,6,20,5165,336,8033,1,HOMBRE,35 a 64,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,141
EL ALTO,WK300,6,20,5166,336,8033,1,MUJER,35 a 64,ESTUDIA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,5
EL ALTO,WK300,6,20,5167,336,8033,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK300,6,20,5168,202,7632,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,202
EL ALTO,WK300,6,20,5169,202,7632,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,19
EL ALTO,WK300,6,20,5170,202,7632,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,243
EL ALTO,WK300,6,20,5171,202,1249,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,NO,,33
EL ALTO,WK300,6,20,5172,202,1249,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,20,5173,202,1249,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,73
EL ALTO,WK300,6,20,5174,337,1205,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,280
EL ALTO,WK300,6,20,5175,337,1205,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK300,6,20,5176,337,1205,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,202
EL ALTO,WK300,6,20,5177,337,1205,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,NO,,
EL ALTO,WK300,6,20,5178,337,7681,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,20,5179,337,7681,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,33
EL ALTO,WK300,6,20,5180,206,7530,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,NO,,201
EL ALTO,WK300,6,20,5181,206,7530,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,314,
EL ALTO,WK300,6,20,5182,206,7530,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK300,6,20,5183,206,7452,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,279
EL ALTO,WK300,6,20,5184,206,7452,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,NO,,14
EL ALTO,WK300,6,20,5185,206,7452,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,280
EL ALTO,WK300,6,20,5186,206,7555,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,201
EL ALTO,WK300,6,20,5187,206,7555,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,201,
EL ALTO,WK300,6,20,5188,206,7555,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,354,
EL ALTO,WK300,6,20,5189,203,7527,1,MUJER,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,293
EL ALTO,WK300,6,20,5190,203,7527,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK300,6,20,5191,203,7527,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,6000 A 10000,SÍ,,351
EL ALTO,WK300,6,20,5192,203,7648,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,NO,,
EL ALTO,WK300,6,20,5193,203,7648,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,UNIVERSITARIOS,3000 A 6000,SÍ,,5
EL ALTO,WK300,6,20,5194,203,7648,1,MUJER,>64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,203
EL ALTO,WK300,6,20,5195,203,7746,1,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,NO,17,
EL ALTO,WK314,6,20,5196,249,12077,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK314,6,20,5197,249,12077,1,HOMBRE,16 a 34,TRABAJA,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,4
EL ALTO,WK314,6,20,5197,249,12077,2,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,NO,201,
EL ALTO,WK314,6,20,5198,249,11850,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK314,6,20,5198,249,11850,2,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,249
EL ALTO,WK314,6,20,5199,249,11850,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,
EL ALTO,WK314,6,20,5199,249,11850,2,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK314,6,20,5200,249,11985,1,HOMBRE,>64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,249
EL ALTO,WK314,6,20,5200,249,11985,2,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,64,
EL ALTO,WK314,6,20,5200,249,11985,3,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK314,6,20,5201,249,11786,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,NO,,
EL ALTO,WK314,6,20,5202,249,12029,1,MUJER,35 a 64,ESTUDIA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,22,
EL ALTO,WK314,6,20,5203,249,12029,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,249
EL ALTO,WK314,6,20,5203,249,12029,2,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,NO,2,
EL ALTO,WK314,6,20,5204,249,11910,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,NO,,201
EL ALTO,WK314,6,20,5205,249,11910,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK314,6,20,5205,249,11910,2,MUJER,35 a 64,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,NO,201,
EL ALTO,WK314,6,20,5206,249,11926,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK314,6,20,5207,249,11926,1,MUJER,16 a 34,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,NO,11,
EL ALTO,WK314,6,20,5208,249,11799,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK314,6,20,5208,249,11799,2,HOMBRE,35 a 64,ESTUDIA,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,201,
EL ALTO,WK314,6,20,5209,249,12518,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,3000 A 6000,NO,,
EL ALTO,WK314,6,20,5209,249,12518,2,HOMBRE,16 a 34,ESTUDIA,NO,NADA,NADA,SUPERIOR NO UNIV,MENOS DE 1600,SÍ,76,
EL ALTO,WK314,6,20,5210,249,12518,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,UNIVERSITARIOS,MENOS DE 1600,NO,,250
EL ALTO,WK314,6,20,5210,249,12518,2,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,NO,,250
EL ALTO,WK011,6,21,5211,278,3448,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,376
EL ALTO,WK011,6,21,5212,278,3356,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,203,
EL ALTO,WK011,6,21,5213,278,3832,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,140
EL ALTO,WK011,6,21,5214,278,3386,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,224
EL ALTO,WK011,6,21,5215,278,3511,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,22
EL ALTO,WK011,6,21,5216,278,3479,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,279
EL ALTO,WK011,6,21,5217,278,3622,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,2
EL ALTO,WK011,6,21,5218,278,3407,1,HOMBRE,35 a 64,TRABAJA,SI,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,201
EL ALTO,WK011,6,21,5219,278,3471,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,278
EL ALTO,WK011,6,21,5220,278,3823,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,4
EL ALTO,WK011,6,21,5221,278,3618,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,349
EL ALTO,WK011,6,21,5221,278,3618,2,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,4
EL ALTO,WK011,6,21,5222,278,3001,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,243
EL ALTO,WK011,6,21,5223,278,3460,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,NO,,76
EL ALTO,WK011,6,21,5224,278,3018,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK011,6,21,5225,278,3018,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,330
EL ALTO,WK011,6,21,5226,278,3018,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,28
EL ALTO,WK011,6,21,5227,278,3316,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,231
EL ALTO,WK011,6,21,5228,278,3045,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,220
EL ALTO,WK011,6,21,5229,278,3045,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,15
EL ALTO,WK011,6,21,5230,278,3633,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,SÍ,,
EL ALTO,WK011,6,21,5231,278,3617,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK011,6,21,5232,278,4098,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,3
EL ALTO,WK011,6,21,5233,278,4308,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,
EL ALTO,WK011,6,21,5234,278,3986,1,HOMBRE,16 a 34,OTROS,SI,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,201
EL ALTO,WK011,6,21,5235,278,4156,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,,
EL ALTO,WK011,6,21,5236,278,4101,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,201
EL ALTO,WK011,6,21,5237,278,4367,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,279
EL ALTO,WK011,6,21,5238,278,4367,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,354
EL ALTO,WK011,6,21,5239,278,4350,1,MUJER,16 a 34,OTROS,SI,NADA,NADA,SECUNDARIA,3000 A 6000,NO,,
EL ALTO,WK011,6,21,5239,278,4350,2,MUJER,<16,OTROS,NO,NADA,NADA,PRIMARIA,NS NC,SÍ,278,
EL ALTO,WK011,6,21,5240,278,3986,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,6
EL ALTO,WK011,6,21,5241,278,3986,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,210
EL ALTO,WK011,6,21,5242,278,3986,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,293,
EL ALTO,WK011,6,21,5243,278,4138,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,1600 A 3000,SÍ,,33
EL ALTO,WK011,6,21,5244,278,4138,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,309,
EL ALTO,WK011,6,21,5245,278,4279,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,21
EL ALTO,WK011,6,21,5246,278,3619,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,243
EL ALTO,WK011,6,21,5247,278,3688,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,2
EL ALTO,WK011,6,21,5248,278,3581,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK011,6,21,5249,278,3581,1,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,278
EL ALTO,WK011,6,21,5249,278,3581,2,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,NS NC,SÍ,205,
EL ALTO,WK011,6,21,5250,278,3671,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SUPERIOR NO UNIV,3000 A 6000,SÍ,,337
EL ALTO,WK011,6,21,5251,278,3790,1,MUJER,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,278
EL ALTO,WK011,6,21,5251,278,3790,2,HOMBRE,35 a 64,TRABAJA,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,10
EL ALTO,WK011,6,21,5252,278,3367,1,HOMBRE,16 a 34,TRABAJA,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,4
EL ALTO,WK020,7,21,5253,299,2659,1,HOMBRE,>64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,MENOS DE 1600,SÍ,,
EL ALTO,WK020,7,21,5254,299,2827,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,276
EL ALTO,WK020,7,21,5255,299,2827,1,HOMBRE,35 a 64,OTROS,SI,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK020,7,21,5256,299,2827,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK020,7,21,5257,299,2827,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,292
EL ALTO,WK020,7,21,5258,299,2827,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,201
EL ALTO,WK020,7,21,5259,299,2827,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,3000 A 6000,NO,,
EL ALTO,WK020,7,21,5260,299,2659,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK020,7,21,5261,299,2659,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,243,
EL ALTO,WK020,7,21,5262,299,2659,1,MUJER,35 a 64,OTROS,NO,NADA,NADA,PRIMARIA,MENOS DE 1600,SÍ,,
EL ALTO,WK020,7,21,5263,299,2659,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,,126
EL ALTO,WK020,7,21,5264,299,2659,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,11
EL ALTO,WK020,7,21,5265,299,2787,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,
EL ALTO,WK020,7,21,5266,299,2787,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,3000 A 6000,NO,,
EL ALTO,WK020,7,21,5267,299,2065,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,266,
EL ALTO,WK020,7,21,5268,299,2065,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,204
EL ALTO,WK020,7,21,5269,299,2065,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,201
EL ALTO,WK020,7,21,5270,299,2065,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,,52
EL ALTO,WK020,7,21,5271,299,1800,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,8,
EL ALTO,WK020,7,21,5272,299,1800,1,MUJER,>64,OTROS,NO,NADA,NADA,SIN ESTUDIOS,1600 A 3000,NO,,
EL ALTO,WK020,7,21,5273,299,1800,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,SÍ,,
EL ALTO,WK020,7,21,5274,299,1800,1,HOMBRE,35 a 64,OTROS,NO,NADA,NADA,UNIVERSITARIOS,1600 A 3000,SÍ,,
EL ALTO,WK020,7,21,5275,299,1800,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,1600 A 3000,NO,,
EL ALTO,WK020,7,21,5276,299,1787,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,303,
EL ALTO,WK020,7,21,5277,299,1787,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,MENOS DE 1600,SÍ,131,
EL ALTO,WK020,7,21,5278,299,1787,1,HOMBRE,16 a 34,OTROS,NO,NADA,NADA,SUPERIOR NO UNIV,1600 A 3000,SÍ,,
EL ALTO,WK020,7,21,5279,299,1837,1,MUJER,16 a 34,OTROS,NO,NADA,NADA,SECUNDARIA,3000 A 6000,SÍ,302,
